sensor_id;sensor_type;location;lat;lon;timestamp;P1;P2
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:35:21;70.50;68.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:37:48;60.00;58.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:40:15;41.50;39.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:42:42;46.75;44.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:45:09;59.50;57.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:47:37;46.25;44.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:50:04;56.67;54.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:52:32;59.75;57.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:54:59;53.50;51.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:57:28;103.75;101.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T12:59:55;80.00;78.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:02:22;76.00;74.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:04:49;96.00;94.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:07:16;53.75;51.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:09:42;76.25;74.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:12:09;82.50;80.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:14:36;57.75;55.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:17:03;70.75;68.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:19:32;60.50;58.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:21:59;108.00;105.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:24:26;56.25;54.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:26:52;68.75;66.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:29:19;123.00;120.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:31:47;73.00;71.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:34:14;94.00;92.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:36:43;64.75;62.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:39:10;99.00;97.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:41:37;70.25;68.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:44:04;91.25;89.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:46:31;135.75;132.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:48:58;123.75;120.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:51:25;106.25;104.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:53:52;87.67;85.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:56:19;84.25;82.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T13:58:45;95.50;93.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:01:12;89.00;87.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:03:39;107.50;105.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:06:06;89.00;87.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:08:33;97.25;95.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:11:00;97.25;95.25
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:13:27;119.50;116.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:15:54;89.67;87.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:18:22;57.00;55.00
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:20:48;62.50;60.50
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:23:15;62.75;60.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:25:42;77.75;75.75
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:28:09;38.67;36.67
55770;HPM;41687;-33.234;-60.334;2021-03-03T14:30:39;46.50;44.50
